shortcode,url,type,taken_at,timestamp,views,likes,comments,duration,caption,thumbnail
CUu4HMWlmxW,https://www.instagram.com/reel/CUu4HMWlmxW/,clips,2021-10-07T15:29:01.000Z,1633620541,,24,1,,"Já parou pra pensar porque Diab** você estuda Bhaskara ou briófitas na escola?   Já se questionou o porque passamos 12 anos estudando várias coisas que terão zero aplicação na vida real?  Já se perguntou também porque existem várias coisas importantes que você deveria saber, como: Inteligência emocional e financeira, nutrição, empreendedorismo, comunicação… mas só descobre isso muito depois de passar pela linha de produção (escola, faculdade, emprego).  Durante nossos anos na escola nos ensinaram que a única opção era seguir o caminho tradicional, ensinaram que se você não entra em uma faculdade logo após sair do ensino médio você está atrasado!  Nos ensinaram também uma série de coisas inúteis só para nos dar a sensação de aprendizado e tentaram nos aprisionar em uma caixa 📦  Se você não percebeu isso ainda, eu estou aqui pra te fazer um pedido:   Saia da caixinha, OUSE PENSAR.",https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/497366989_1199047158056807_4261053206760365718_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=107&ig_cache_key=MjY3OTMyNTYxMzIzNjg0MTU1OA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=-QVDFqQh9YQQ7kNvwGDpIEl&_nc_oc=Adq1m0C5yfytYGZ1BZGTiAt3-kDv1nGynBSm23A49ARbpJRGhhDnQe7NxOQO4W_wlUo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=LVm5zeEaYZ7JfL5D5kCZ2A&_nc_ss=7a22e&oh=00_AQDep8P1xiN0BkC7BMwTRGXU4rO2UEaQL8ffsTZMBGXInQ&oe=6A681C26
CUs-vJSl3UX,https://www.instagram.com/reel/CUs-vJSl3UX/,clips,2021-10-06T21:48:24.000Z,1633556904,,146,8,,"Eu vejo que muita gente já entendeu que: ou o seu negócio está na internet ou você não tem um negócio…   Mas quando você chega nessa conclusão acaba batendo de frente com alguns problemas:  	•	Vergonha 	•	Bloqueio criativo  	•	Medo do que vão pensar  	•	Aversão à dancinhas  	•	Falta de estratégia   E por aí vai… Então é rápido até que o desespero bata na porta e junto com ele o desânimo e frustrações!  Eu já passei por tudo isso, tive que aprender sozinha, com muito esforço e um investimento alto nos melhores cursos do mercado.   Já são 4 anos atendendo grandes marcas e ajudando várias pessoas a multiplicar seus resultados através da internet.   Com base em tudo que eu trilhei eu resolvi facilitar a sua jornada e compilei 4 anos em uma mentoria PESSOAL de 4 passos:  	1.	BRANDING 	2.	ESTRATÉGIA 	3.	CONTEÚDO  	4.	VENDAS  Um passo a passo claro com tudo que você precisa pra ter todos os resultados que essa internet pode dar, mesmo que você tenha poucos seguidores e uma experiência baixa nas redes sociais.   Vem comigo? Me chama no direct!",https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/496651412_1665555854099259_4246058175105696268_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=109&ig_cache_key=MjY3ODc5MTc5NzA1MzI4OTc1MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=OllQSdvqMaUQ7kNvwGslxU_&_nc_oc=AdpIeQbANAmxzz0t0VrzrOIXdQf8zlMScBHrWILpwVS_g-Td9sW8g-EjIk_dgaNlluE&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=LVJPaH-Kqv5JAhbChUFQRw&_nc_ss=7a22e&oh=00_AQCQIQlH43XjsUSyhq8BFqJsAIECI4R1BqCZUMbErnDZng&oe=6A6806D9
CUsTPoml0tJ,https://www.instagram.com/reel/CUsTPoml0tJ/,clips,2021-10-06T15:37:24.000Z,1633534644,,40,1,,"Quer voar? Então não tenha medo de errar! 🚀 Os erros são tão importantes quanto os acertos..   Se você souber onde colocar o olhar, os erros terão um poder surreal de te ensinar!",https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/504114968_1774382833495659_1466316324808865408_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&ig_cache_key=MjY3ODYwMDUxNTY1MTU4Njg4OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=6UYj75T6Q8MQ7kNvwGxB8RW&_nc_oc=Adpd0iBMYeERyUq6hEE52Pe-9F0RNdwugFZF-x99gFpCOdx7-5GikVE_1-oJRUo5glE&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=LVJPaH-Kqv5JAhbChUFQRw&_nc_ss=7a22e&oh=00_AQBJmMAe07Zr2I2p1IT5bjzh5bVJf2Z8K3gS50oHoKD17g&oe=6A67F58D
CUqZ8VoFnoc,https://www.instagram.com/reel/CUqZ8VoFnoc/,clips,2021-10-05T21:51:59.000Z,1633470719,,164,10,,"Talvez você ainda não tenha chegado onde deseja por não encarar o Insta como seu trabalho! ⚡️  Uma dica é lembrar sempre das VANTAGENS que o digital te possibilita, coisas que o mercado tradicional nunca fará! 👀  A última é realmente uma benção na minha vida 😅  #marketingdigital #vantagens #socialmedia #grs #estrategistadigital",https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/494140674_1184685539522941_2167589377224171239_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=108&ig_cache_key=MjY3ODA2NzAyNTk3NzcwMjk0MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcxOS5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=fNsfmurRTscQ7kNvwH75dJM&_nc_oc=Adqud9x0Sdn0Cfpbi_aFNDCISK3eTLFYb0iQ6FUTKKtm-9zeXNw4ihKZjflr8ni_9Tc&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=LVJPaH-Kqv5JAhbChUFQRw&_nc_ss=7a22e&oh=00_AQB_8DZM0EExi7JfinKhu3frh6c2TH3jR6GQxxFAWZcdMg&oe=6A67F403
CUp0GYul2iY,https://www.instagram.com/reel/CUp0GYul2iY/,clips,2021-10-05T16:17:55.000Z,1633450675,,69,4,,Movimento gera prosperidade. 🌪 O caos é seu amigo ;),https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/491458200_1254215509385512_3302340433568311821_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=MjY3NzkwMDU5MDczNTM4Njc3Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=G8a4cWOmu7QQ7kNvwH1ogZM&_nc_oc=AdqS8q00iuH_QiEjOU9i92fSO1EzBeLCfFPKR-WyDr2Z6xgo1y5fodlD_-O-HWFJjro&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=LVJPaH-Kqv5JAhbChUFQRw&_nc_ss=7a22e&oh=00_AQDgQOWI220BpiiatvbLI1IfJXqItANld5craOfFR4sJ2A&oe=6A67F09B
CUpbt-vl-Bf,https://www.instagram.com/reel/CUpbt-vl-Bf/,clips,2021-10-05T12:44:50.000Z,1633437890,,172,14,,"Existe a lei universal do FOCO. Tudo o que você foca, EXPANDE!   Mas cuidado! Existe um perigo ai. Se você focar em pensamentos e sentimentos negativos… tudo que você foca expande!  Use-a da forma mais inteligente e foque nas coisas certas para SUA expansão ✨",https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/495880109_1341762530383326_2724802425072917462_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=109&ig_cache_key=MjY3Nzc5MzM2MDQ1MTE5OTA3MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=DywHsh1eUikQ7kNvwFMXmnX&_nc_oc=AdrAUD-wvyy30QQOikSwvLm9oTLgjsAISmGFxdpjwfFxxgY1izkguJnFuvWkBGmfIhw&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=LVJPaH-Kqv5JAhbChUFQRw&_nc_ss=7a22e&oh=00_AQAc6ccBUXum81DADsxEgUWLM6EHo9LGM3Ro1788wi3fYg&oe=6A680B50
CUnHr8BlpJs,https://www.instagram.com/reel/CUnHr8BlpJs/,clips,2021-10-04T15:11:11.000Z,1633360271,,44,1,,Isso é regra: Pra crescer você precisa se esforçar. E isso implica em abrir mão de algumas coisas para conseguir focar de fato nas coisas importantes para sua expansão.  Analise tudo o que está indo na contramão dos seus objetivos e CORTE AGORA da sua vida. Vou te dar alguns nortes:  🍻 Gastar todo fim de semana com bebida; 👥 Amigos que te puxam para o caminho contrário; 🗣 Falar muito da vida dos outros; 📲 Perder horas e horas com besteiras; 📺 Assistir coisas que não contribuem com nada;  NAO EXISTE CRESCIMENTO SEM SACRIFÍCIO!,https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/504426992_1067732888578308_773263116929313365_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=105&ig_cache_key=MjY3NzE0MjMwOTIwOTI4MTEzMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=OAAcDrHWhB0Q7kNvwFcTTTV&_nc_oc=AdqYgaGyO2UCvT1n4BSiUY6IJvn7vw5-EptuJlBJACu4SLFqrR1uHqhiysJMTSsqW5I&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=LVJPaH-Kqv5JAhbChUFQRw&_nc_ss=7a22e&oh=00_AQBmciiFopXnDG034ykiqvyQXSGLTNw_e237FkoFAF7vtA&oe=6A67FDD6
CUlNvJHl6Zk,https://www.instagram.com/reel/CUlNvJHl6Zk/,clips,2021-10-03T21:26:05.000Z,1633296365,,134,5,,"Talvez seu erro esteja sendo querer ser a mensagem ao invés do mensageiro 💌 MUDE O FOCO!  Se você focar seu interesse apenas em crescer, pode se desmotivar e isso vai te impedir de ser constante aqui na plataforma! 📲  Foque em ser útil. 🤍",https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/504109591_1221861896074647_2753634085615997705_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=108&ig_cache_key=MjY3NjYwNTk2Nzc1MjczNDMwOA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=bFxjWarSjeEQ7kNvwE3Xtzz&_nc_oc=Adr8OLAQg_261CFfAVAeCoh50fX-NKE7uheLKQRzRgZh0tnOBo1WMlg6WSzkodtPz84&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=LVJPaH-Kqv5JAhbChUFQRw&_nc_ss=7a22e&oh=00_AQA8mNJnHJ5xCpTywvvxrurdEyZ4A_aiQRzzDeHzro-77w&oe=6A67EE8C
CUkmAUxla_3,https://www.instagram.com/reel/CUkmAUxla_3/,clips,2021-10-03T15:38:20.000Z,1633275500,,30,0,,"Você já sentiu que a sua vida estava um lixo?   Eu já, algumas vezes pra ser sincera e todas elas tiveram uma coisa em comum:   Em todos os momentos ruins da minha vida, as coisas só mudaram depois que eu tomei uma atitude pra mudá-las.   Muitas vezes a gente acredita que precisa se curar pra aí sim começar a mudar algo na nossa vida, mas isso é um grande equivoco na minha opinião.   O seu luto, a pena de si mesmo, a situação ruim que você se encontra só vai mudar depois que você decidir agir, a cura acontece durante a jornada.   A ação cura o medo, cura a dor, cura o fracasso.   Vai lá e faz!",https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/496317423_1049284973718679_8936774446888962633_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=110&ig_cache_key=MjY3NjQzMTIyNjYzOTA2OTE3NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=ud1PXGmxFa8Q7kNvwE7Hc3G&_nc_oc=AdrUu2a1gDidG4pzX5pa4359q4mF_ASjt1IidR1RosKWzMg1RMC1SAHGWU2Pxof0XGM&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=LVJPaH-Kqv5JAhbChUFQRw&_nc_ss=7a22e&oh=00_AQBVkdaOGH5qw7zjk94WsE68bYovOkGwHi31qitYjXB_Tg&oe=6A67FB33
CUimz98lG0F,https://www.instagram.com/reel/CUimz98lG0F/,igtv,2021-10-02T21:07:42.000Z,1633208862,2540,265,23,,"Fé, ação e melhoria continua... Qual desses está faltando pra você conquistar o tudo que sempre sonhou? 🤔  #anitta",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/642586154_1399806098131130_681453028066501473_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=101&ig_cache_key=MjY3NTg3MTgyNTU4Njg0Mjg4NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IklHVFYueHBpZHMuMTk3OS5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=afwZ0VUQVNEQ7kNvwEN7cFO&_nc_oc=Adp6qOZ4g0mbyWtWgYOtVduNDCAzBpay5n4AnpEm9BAh6wTn7Wt-qW5IXF6qTH5STYY&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=LVJPaH-Kqv5JAhbChUFQRw&_nc_ss=7a22e&oh=00_AQCVOWDPcJiYjKQVPHKP6aSTN68T8MgFqYXPjgT5cHc7wg&oe=6A680117
CUiATu2lV-O,https://www.instagram.com/reel/CUiATu2lV-O/,clips,2021-10-02T15:33:00.000Z,1633188780,,46,6,,"Ser o mais inteligente da rodinha faz bem pro teu EGO e mal pra sua ALMA.   Não tem jeito mesmo, os seres humanos tem instalado na mente a necessidade de ser aceito.   E você pode usar esse fato de forma consciente pra melhorar a sua vida ou pode ser passivo no processo e deixar a vida te levar.   A nossa maior ferramenta pra ser aceito na sociedade é através da imitação: Se os teus amigos bebem todos os fins de semana e acham isso super legal, você provavelmente fará o mesmo. 🍻  Se os teus amigos são da academia em algum momento ir treinar vai se tornar algo normal pra você e tu vai acabar se tornando mais saudável também. 💪🏼   É muito mais fácil mudar quando o ambiente a sua volta te proporciona isso e por esse motivo ser a pessoa mais ""esperta"" entre os teus amigos não é uma estratégia muito inteligente.  Se você busca ter um relacionamento melhor, ter mais dinheiro, ser mais feliz ou passar o rodo e beijar geral mesmo...   NÃO IMPORTA   Se relacionar com pessoas que são melhores que você, vai te fazer chegar mais rápido no lugar onde você deseja.  Ahhh Hanah, ta querendo dizer pra eu me afastar dos meus amigos?   SIM e NÃO,   Eu estou dizendo pra você escolher de forma consciente as pessoas com as quais você convive, porque elas vão dizer muito sobre onde você vai chegar.   Me diga com quem andas que eu lhe digo quem tu és.   Marca um amigo aí que faz uma diferença positiva na sua vida!",https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/497545564_2444758575883114_5935862481225566626_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=110&ig_cache_key=MjY3NTcwMjQ4NDU4OTQzNjgxNA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=L1Xr2EK82yIQ7kNvwE_l50O&_nc_oc=Adp7kqL4UIFvJf0GTVCcQpftppzKX5yycKkSXWFiu45WRDqacU-bP_CGMLC6rPDq8xA&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=LVJPaH-Kqv5JAhbChUFQRw&_nc_ss=7a22e&oh=00_AQAeT6h-LAKO8Hx2PmLtO36gUVeCrsTxFDveMXTeGXW7aA&oe=6A681DA3
CUgBqYFFSjG,https://www.instagram.com/reel/CUgBqYFFSjG/,clips,2021-10-01T21:08:33.000Z,1633122513,,313,18,,"Até quando você vai deixar que outra pessoa decida sobre sua vida? Não produzir conteúdo por medo do que vão pensar não faz sentido!  1) Ninguém paga suas contas. 2) Vergonha também não.  Então se planeje, começa devagar e põe o rostinho pra jogo! Você vai descobrir um universo fascinante chamado DIGITAL 📲",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/503044759_1249823510074044_5438635677954048129_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=105&ig_cache_key=MjY3NTE0NTQ4ODc3NzY4NTE5MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjI2OTcuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=DmCZhKveALIQ7kNvwFqw3rM&_nc_oc=AdpdC7M9GEjMwGuuohrA8xpDcYkImK6TjVypDEMmKEZfg0xwYk8kEDVERyvM0iMR44s&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=LVJPaH-Kqv5JAhbChUFQRw&_nc_ss=7a22e&oh=00_AQD1V_WsoRAMNicRMGoAIkY4Z54owGJuLP6Fi0FGKMeYSg&oe=6A6807F0
CUfV0VGFREW,https://www.instagram.com/reel/CUfV0VGFREW/,clips,2021-10-01T14:40:43.000Z,1633099243,,45,4,,"Você está fazendo o possível ou o melhor?  Eu não sei se você sabe, mas eu tenho uma empresa de Amigurumi com a minha mãe, Amigurumi são bichinhos de crochê feitos de forma artesanal.   Ela começou a fazer esses bichinhos por recomendação médica, pra ocupar a mente enquanto ela não podia se movimentar muito por conta de um problema na coluna.   Ela começou a estudar através da internet mesmo (eu amo o fato de poder aprender QUALQUER COISA online).  Por várias vezes, enquanto aprendia, eu vi minha mãe montar um bichinho inteiro pra no final encontrar um pequeno defeito,  desmontar tudo e refazer.   Ela se preocupa com cada detalhe. Desde o primeiro bichinho que ela terminou eu consigo ver amor e capricho no trabalho dela.   Minha mãe não deve ser a melhor artesã do mundo, mas com certeza ela é a melhor artesã que ela pode ser, ela não faz o que é possível, ela faz o melhor que ela pode nas condições que ela tem.  Tudo isso parece obvio e o certo a se fazer, mas muitas vezes a gente faz o possível nos nossos relacionamentos, no nosso trabalho, na nossa casa...   E quando nossas atitudes medíocres nos traz resultados tão ruins quanto a gente não entende porque.   Fazer o seu melhor e buscar condições pra fazer melhor ainda é um estilo de vida e uma das grandes razões por traz desse desafio de 16 dias.  Estou me desafiando durante 16 dias a ser melhor e quero que você se questione: você faz o possível ou o melhor?",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/496791843_1595293591154008_4564261876224796466_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=101&ig_cache_key=MjY3NDk1MjY1ODcyMTUwOTY1NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=uGluv8OtquoQ7kNvwH0iNBL&_nc_oc=AdruXvKnMR02ayw3GFcEuG5mfgs1UGwdBTanOoDZVw3EU77deCi_EWgpFdo2feM8J1E&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=LVJPaH-Kqv5JAhbChUFQRw&_nc_ss=7a22e&oh=00_AQBB2bDCHNje-UzvlKCqjuIgtIDEB4B66qro41EqNdacHg&oe=6A681D20
CUYJv-4F57R,https://www.instagram.com/reel/CUYJv-4F57R/,clips,2021-09-28T19:43:45.000Z,1632858225,,140,8,,"desculpa, eu não trabalho com política.. 🥱",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/495975191_2458421007853242_6407046929249161001_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=105&ig_cache_key=MjY3MjkyOTI1ODU5MTQ2MTA3Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcxOS5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=HoUu3JofwvwQ7kNvwFxnLKW&_nc_oc=AdolfkTy1FgycItdBUtfWOpAiKsJrZy4YaQFNLAYPmxv_0hv189p9c38KOWlw6Tdkjg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=rSBiCwNP0ARz9Zz8xqZq0Q&_nc_ss=7a22e&oh=00_AQDZ8nhue28h4T0nRzbQWYKgTtGm0AgZOjnyw8VIM2-11Q&oe=6A681297
CUH9-qjFNaS,https://www.instagram.com/reel/CUH9-qjFNaS/,clips,2021-09-22T12:52:03.000Z,1632315123,,277,9,,E você? Quais hábitos está buscando evoluir? 💗 O primeiro passo é dar o primeiro passo.  #rotinasaudavel #ritualmatinal #academia #cafe #leitura #clubedas5  #habitosatomicos,https://instagram.fbfh2-1.fna.fbcdn.net/v/t51.71878-15/503547382_1201722697928343_3443496056470336273_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=110&ig_cache_key=MjY2ODM3Mzg5MTM3MDc2ODAxOA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcxOS5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=5WMzcAjJU3gQ7kNvwHwexT_&_nc_oc=AdoNetLJNOHd4sKwPIopIjzMbl7dKc5-4oCnr7HhpBdOijEntMWVxjZubxuL_ZtBzNE&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh2-1.fna&_nc_gid=rSBiCwNP0ARz9Zz8xqZq0Q&_nc_ss=7a22e&oh=00_AQDEhI3HPAuCVQi1DqdaQClpUCbrpSTdVusQg5SHsnT_BA&oe=6A6821FE
CUGYOxglBeU,https://www.instagram.com/reel/CUGYOxglBeU/,igtv,2021-09-21T22:02:30.000Z,1632261750,2552,289,29,,"Utilizar gatilhos de decisão podem transformar o jogo do seu negócio! 🔫  Fala comigo, quantas vezes você já assistiu um vídeo só porque ele tinha muitos views, ou então entrou naquele barzinho só porque ele estava cheio!?  O tempo inteiro a gente é bombardeado por gatilhos que nos fazem tomar decisões completamente automáticas.  Conhecer esses gatilhos vai te ajudar tanto a ter mais consciência das decisões que você toma, quanto vai te ajudar a vender. Aplicar os gatilhos corretos na hora certa podem duplicar as suas vendas. 🧲  Quais gatilhos você já usa no seu negócio? Me conta nos comentários!",https://instagram.fbfh3-3.fna.fbcdn.net/v/t51.71878-15/639779287_2331319560711043_2832494694232448760_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=105&ig_cache_key=MjY2NzkyNjM5NzYxMjQ2NDAyMA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IklHVFYueHBpZHMuNzE5LnNkci52aWRlb19kZWZhdWx0X2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=5pT7s_a52KgQ7kNvwE_ZlvV&_nc_oc=AdqjT-Yx71a_kHN5pH-AXBnKTQ36hgZy0f_hbQ18PxgTFCrLIrEUzO17x4xKkbqKs5c&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-3.fna&_nc_gid=rSBiCwNP0ARz9Zz8xqZq0Q&_nc_ss=7a22e&oh=00_AQDzD8teQ_Hbp_BY-aNsPs2pK_RLbo0_-vFwIPNU9l2AKA&oe=6A681146
CUBD5T2ld7F,https://www.instagram.com/reel/CUBD5T2ld7F/,igtv,2021-09-19T20:29:00.000Z,1632083340,2716,295,20,,"Pare de focar sua comunicação no produto e comece a focar na transformação que ele gera na vida das pessoas.   Ninguém está nem ai para o seu produto, lembra?   Atividade do dia:   Faça uma lista dos problemas que você ou o seu produto resolvem e comece a criar posts sobre eles!   Gostou da ideia? Compartilha com um amigo que precisa ver esse post! 🧩",https://instagram.fbfh3-2.fna.fbcdn.net/v/t51.71878-15/638291979_910226765242283_1591197122293859182_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=106&ig_cache_key=MjY2NjQyOTU4Njg0NjYzNzc2NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IklHVFYueHBpZHMuNzE5LnNkci52aWRlb19kZWZhdWx0X2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=slXVP_fIIsEQ7kNvwGOqZ_c&_nc_oc=AdpeN9M-GR9YrjUA93y9lZl8bq9y2O7C4y5R8CbWjujvjIqWIIBSQW6wvTUK-i0C4bs&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.fbfh3-2.fna&_nc_gid=rSBiCwNP0ARz9Zz8xqZq0Q&_nc_ss=7a22e&oh=00_AQAyGu1BLyWt4-Zua-8xx7y6SrlcicFQUEtgI32cfQvIcA&oe=6A681987
